"","word","freq"
"798301","was like an",2
"798311","was like I",2
"798323","was like the",2
"798324","was like to",2
"798332","was lined with",2
"798335","was listening to",2
"798368","was lost in",2
"798371","was lots of",2
"798379","was lovely to",2
"798394","was made in",2
"798397","was made of",2
"798402","was made the",2
"798403","was made through",2
"798438","was meant as",2
"798439","was meant for",2
"798440","was meant to",2
"798476","was missing some",2
"798487","was more important",2
"798489","was more like",2
"798530","was my birthday",2
"798554","was my turn",2
"798566","was named the",2
"798589","was never any",2
"798595","was never given",2
"798605","was nice enough",2
"798623","was no different",2
"798631","was no immediate",2
"798636","was no less",2
"798657","was no surprise",2
"798659","was no time",2
"798661","was no way",2
"798665","was nominated for",2
"798679","was not at",2
"798680","was not available",2
"798706","was not given",2
"798710","was not his",2
"798713","was not immediately",2
"798719","was not injured",2
"798727","was not my",2
"798728","was not nearly",2
"798741","was not released",2
"798745","was not returned",2
"798755","was not sure",2
"798760","was not to",2
"798777","was nothing more",2
"798807","was off the",2
"798820","was ok with",2
"798833","was on fire",2
"798839","was on my",2
"798843","was on point",2
"798860","was once the",2
"798889","was only one",2
"798933","was out of",2
"798944","was over I",2
"798980","was paying for",2
"799003","was picking up",2
"799013","was planning to",2
"799025","was playing with",2
"799035","was pointing to",2
"799067","was prepared to",2
"799081","was pretty awesome",2
"799085","was pretty funny",2
"799109","was probably a",2
"799112","was probably one",2
"799115","was probably the",2
"799125","was pronounced dead",2
"799127","was proposed in",2
"799130","was proud of",2
"799143","was pulled from",2
"799211","was really bad",2
"799213","was really disappointed",2
"799215","was really excited",2
"799249","was recommended for",2
"799268","was released by",2
"799270","was released from",2
"799287","was reminded of",2
"799296","was replaced by",2
"799297","was reported at",2
"799298","was reported by",2
"799299","was reported in",2
"799303","was reported stolen",2
"799310","was required to",2
"799317","was revealed that",2
"799324","was riding his",2
"799351","was rooting for",2
"799372","was rushed to",2
"799407","was scheduled to",2
"799410","was screaming at",2
"799423","was seen by",2
"799436","was sent to",2
"799439","was sentenced to",2
"799445","was set for",2
"799474","was shocked to",2
"799476","was shortlisted for",2
"799529","was sitting there",2
"799591","was so perfect",2
"799594","was so popular",2
"799598","was so rich",2
"799605","was so strong",2
"799609","was so warm",2
"799617","was sold on",2
"799627","was some of",2
"799639","was something I",2
"799640","was something like",2
"799643","was something of",2
"799664","was sort of",2
"799666","was sought out",2
"799668","was speaking to",2
"799687","was stable and",2
"799694","was starting to",2
"799724","was still under",2
"799746","was struck by",2
"799787","was super excited",2
"799790","was suppose to",2
"799796","was surprised at",2
"799800","was surprised that",2
"799804","was surrounded by",2
"799807","was suspended indefinitely",2
"799809","was swayed by",2
"799820","was taken from",2
"799822","was taken in",2
"799824","was taken out",2
"799831","was taking a",2
"799836","was talking bout",2
"799848","was teaching my",2
"799874","was thankful for",2
"799888","was that he",2
"799890","was that I",2
"799909","was that they",2
"799934","was the beginning",2
"799974","was the end",2
"799987","was the guest",2
"799993","was the hour",2
"800024","was the name",2
"800028","was the norm",2
"800033","was the opposite",2
"800034","was the original",2
"800039","was the perfect",2
"800051","was the real",2
"800052","was the reason",2
"800055","was the result",2
"800064","was the second",2
"800069","was the sixth",2
"800104","was the winner",2
"800107","was the worlds",2
"800108","was the worst",2
"800114","was then called",2
"800124","was there and",2
"800129","was there I",2
"800130","was there in",2
"800137","was there to",2
"800140","was there when",2
"800173","Was this the",2
"800179","was thought to",2
"800181","was thrilled to",2
"800226","was to make",2
"800228","was to meet",2
"800241","was to the",2
"800246","was told by",2
"800288","was tough but",2
"800291","was tough to",2
"800341","was unable to",2
"800394","was up in",2
"800395","was up percent",2
"800401","was upset with",2
"800404","was used for",2
"800432","was very good",2
"800435","was very impressed",2
"800443","was very much",2
"800444","was very nice",2
"800488","was wanting to",2
"800543","was what I",2
"800548","was when i",2
"800551","was when Justin",2
"800585","was with that",2
"800586","was with the",2
"800620","was worth it",2
"800621","was worth the",2
"800638","was wrong I",2
"800659","was yet another",2
"800671","was younger and",2
"800676","was your day",2
"800783","WASHINGTON AP â",2
"800796","Washington County and",2
"800800","Washington DC and",2
"800803","Washington DC for",2
"800906","Washington would be",2
"800933","wasnât able to",2
"801068","wasnt going to",2
"801104","wasnt part of",2
"801112","wasnt pretty but",2
"801139","wasnt sure if",2
"801149","wasnt the first",2
"801180","wasnt your best",2
"801215","waste my time",2
"801218","waste of space",2
"801247","wasted last night",2
"801298","watch a few",2
"801454","watch out for",2
"801455","Watch out for",2
"801506","watch the movie",2
"801520","Watch the Throne",2
"801523","watch the video",2
"801538","watch this one",2
"801643","watched the end",2
"801648","watched the kids",2
"801812","watching me and",2
"801835","Watching one of",2
"801888","watching the game",2
"801901","watching the movie",2
"801918","watching the video",2
"802031","water and the",2
"802105","water from the",2
"802172","water on the",2
"802492","waxed paper and",2
"802531","way and it",2
"802573","way back home",2
"802577","way back in",2
"802602","way but loose",2
"802626","way do you",2
"802630","way down the",2
"802632","way down to",2
"802695","way he said",2
"802720","way I am",2
"802723","way I cant",2
"802728","way I feel",2
"802732","way I have",2
"802734","way I know",2
"802743","way I see",2
"802749","way I took",2
"802750","way I want",2
"802751","way I was",2
"802778","way in this",2
"802785","way into the",2
"802874","way of doing",2
"802890","way of my",2
"802898","way of the",2
"802902","way of working",2
"802918","way or other",2
"802924","way out of",2
"802994","way that a",2
"803008","way that makes",2
"803015","way that we",2
"803017","way that would",2
"803060","way things are",2
"803084","way to access",2
"803096","way to avoid",2
"803106","way to build",2
"803123","way to describe",2
"803145","way to find",2
"803172","way to many",2
"803178","way to meet",2
"803181","way to my",2
"803194","way to pay",2
"803197","way to points",2
"803211","way to reconnect",2
"803215","way to relax",2
"803226","way to show",2
"803253","way to this",2
"803259","way to wake",2
"803260","way to win",2
"803261","way to work",2
"803322","way we passed",2
"803360","way you are",2
"803368","way you look",2
"803453","ways of the",2
"803488","ways to do",2
"803492","ways to find",2
"803500","ways to live",2
"803522","ways you can",2
"803595","we all can",2
"803597","we all do",2
"803621","we all must",2
"803622","we all need",2
"803629","We all saw",2
"803636","We all want",2
"803651","we already know",2
"803663","We also had",2
"803664","we also have",2
"803665","We also have",2
"803679","we always do",2
"803717","we are already",2
"803719","We are also",2
"803720","we are always",2
"803721","We are always",2
"803723","we are an",2
"803725","we are and",2
"803729","we are at",2
"803731","We are attending",2
"803733","we are back",2
"803737","we are both",2
"803764","we are expecting",2
"803799","we are here",2
"803805","We are hoping",2
"803821","We are live",2
"803825","we are losing",2
"803832","we are mindful",2
"803843","We are not",2
"803847","we are off",2
"803848","we are often",2
"803852","We are one",2
"803853","We are open",2
"803866","we are proud",2
"803891","We are SO",2
"803893","we are staying",2
"803895","We are still",2
"803903","We are talking",2
"803904","We are taught",2
"803924","We are very",2
"803927","We are what",2
"803933","we are working",2
"803978","We ate at",2
"804014","we believe in",2
"804015","We believe in",2
"804050","we bought a",2
"804076","we call it",2
"804092","we can all",2
"804093","We can all",2
"804094","we can always",2
"804104","we can begin",2
"804107","we can build",2
"804110","we can change",2
"804139","we can have",2
"804155","we can look",2
"804160","we can never",2
"804165","we can only",2
"804168","we can play",2
"804171","we can probably",2
"804180","we can say",2
"804185","we can show",2
"804198","We can then",2
"804199","we can to",2
"804201","we can use",2
"804267","we choose to",2
"804307","we could choose",2
"804314","we could find",2
"804334","we could see",2
"804376","we decided that",2
"804398","we did it",2
"804406","we did play",2
"804426","we didnât want",2
"804435","we didnt have",2
"804436","We didnt have",2
"804440","we didnt realize",2
"804443","we didnt want",2
"804452","we discovered that",2
"804480","We do not",2
"804492","we do that",2
"804496","we do this",2
"804512","We donât have",2
"804534","We dont get",2
"804540","we dont hit",2
"804541","we dont know",2
"804545","we dont need",2
"804546","We dont need",2
"804564","we drive on",2
"804597","We ended up",2
"804611","we ever get",2
"804612","we ever gonna",2
"804625","we expect to",2
"804649","we fight to",2
"804663","we find ourselves",2
"804685","we forget the",2
"804693","We found one",2
"804713","we get another",2
"804715","we get back",2
"804723","we get in",2
"804724","We get it",2
"804734","we get some",2
"804737","we get them",2
"804743","We get to",2
"804751","We give them",2
"804754","we go again",2
"804759","We go on",2
"804761","we go RT",2
"804783","we got another",2
"804794","we got home",2
"804795","we got in",2
"804808","we got the",2
"804809","We got the",2
"804810","we got them",2
"804851","we had gone",2
"804863","we had no",2
"804883","We had the",2
"804888","we had together",2
"804891","we had two",2
"804892","We had two",2
"804904","We have all",2
"804909","we have and",2
"804933","We have done",2
"804937","we have established",2
"804971","we have much",2
"804972","we have never",2
"804974","We have no",2
"804984","We have open",2
"804986","We have our",2
"804999","we have said",2
"805012","We have some",2
"805025","we have them",2
"805053","we havent done",2
"805056","we havent had",2
"805069","we hear you",2
"805070","we heard about",2
"805080","we hit a",2
"805095","we hope you",2
"805107","we include in",2
"805116","we interview you",2
"805131","we just go",2
"805132","we just got",2
"805133","We just got",2
"805158","we keep falling",2
"805162","we keep talking",2
"805164","we keep the",2
"805165","We keep the",2
"805173","we kind of",2
"805181","we knew the",2
"805185","we know and",2
"805188","we know for",2
"805203","we know that",2
"805205","we know the",2
"805211","we know we",2
"805243","We leave on",2
"805248","we left it",2
"805263","we like to",2
"805276","We live on",2
"805294","we looked at",2
"805330","We Love This",2
"805331","we love to",2
"805332","We love to",2
"805354","We made it",2
"805362","we maintain the",2
"805376","we may have",2
"805392","we met at",2
"805403","We might have",2
"805405","we might need",2
"805417","We miss you",2
"805427","we move forward",2
"805439","we must all",2
"805448","We must ensure",2
"805455","we must make",2
"805482","we need an",2
"805483","We need an",2
"805515","we needed to",2
"805558","we only did",2
"805562","we only see",2
"805571","we ought to",2
"805700","we really need",2
"805720","we rely on",2
"805727","we removed US",2
"805756","we run out",2
"805766","we saw a",2
"805789","we see a",2
"805809","we see the",2
"805810","we see them",2
"805813","We see you",2
"805817","we send our",2
"805824","we set up",2
"805859","We should demand",2
"805868","we should get",2
"805870","we should have",2
"805880","we should not",2
"805949","We stand with",2
"805953","we start to",2
"805960","we started talking",2
"805979","we still love",2
"805981","We still need",2
"806000","We sure do",2
"806014","We talk about",2
"806021","We talked about",2
"806062","we thought it",2
"806064","we thought weâd",2
"806084","we took the",2
"806098","We tried to",2
"806144","We used to",2
"806175","we want â",2
"806183","we want our",2
"806184","we want them",2
"806195","We wanted to",2
"806209","we welcome you",2
"806228","We went to",2
"806234","We were all",2
"806253","we were doing",2
"806278","We were just",2
"806283","we were looking",2
"806288","we were made",2
"806289","we were making",2
"806296","we were not",2
"806300","We were out",2
"806330","we were to",2
"806337","we were up",2
"806340","We were very",2
"806342","we were willing",2
"806368","we will continue",2
"806378","We will find",2
"806398","we will miss",2
"806405","We will now",2
"806420","we will see",2
"806437","we wish to",2
"806438","We wish you",2
"806469","we work with",2
"806482","we would get",2
"806516","weâd be getting",2
"806594","weakness in the",2
"806626","Weâll see how",2
"806636","wealth and not",2
"806844","weâre going to",2
"806849","weâre here and",2
"806909","wearing a pair",2
"807012","weary of the",2
"807073","weather is a",2
"807074","weather is bad",2
"807264","web site at",2
"807270","Web site says",2
"807393","website in a",2
"807401","website is up",2
"807533","Wed like to",2
"807566","wedding at the",2
"807640","Wednesday according to",2
"807651","Wednesday and I",2
"807656","Wednesday and the",2
"807669","wednesday at the",2
"807692","Wednesday from to",2
"807731","Wednesday night I",2
"807742","Wednesday on YouTube",2
"807764","Wednesday That was",2
"807773","Wednesday to announce",2
"807879","week and a",2
"807882","week and as",2
"807905","week and the",2
"807922","week Are you",2
"807926","week As a",2
"807955","week before the",2
"808024","week filled with",2
"808031","week for a",2
"808037","week for me",2
"808090","week I actually",2
"808091","week I am",2
"808092","week i can",2
"808117","week I said",2
"808155","week is a",2
"808171","week is when",2
"808236","week not enough",2
"808244","week of April",2
"808260","week of school",2
"808274","week Oh well",2
"808289","week or the",2
"808366","week that I",2
"808404","week the state",2
"808434","week to go",2
"808469","week we are",2
"808541","week you will",2
"808579","weekend and a",2
"808591","weekend And we",2
"808682","weekend I did",2
"808686","weekend I hope",2
"808693","weekend I spent",2
"808697","weekend I want",2
"808699","weekend I was",2
"808720","weekend in the",2
"808725","weekend is almost",2
"808773","weekend of the",2
"808775","weekend on the",2
"808811","weekend so I",2
"808825","weekend Thanks to",2
"808904","weekend You can",2
"808977","weeks after having",2
"809003","weeks ago that",2
"809005","weeks ago The",2
"809027","weeks at a",2
"809030","weeks at the",2
"809042","weeks but it",2
"809047","weeks challenge I",2
"809080","weeks have been",2
"809111","weeks in the",2
"809113","weeks into their",2
"809140","weeks now and",2
"809148","weeks of the",2
"809166","weeks prior to",2
"809186","weeks The Dow",2
"809202","weeks to come",2
"809208","weeks to go",2
"809220","weeks until the",2
"809230","weeks when the",2
"809231","weeks with an",2
"809309","weighs pounds and",2
"809382","Weight Watchers is",2
"809481","weird that I",2
"809494","weird to say",2
"809510","weirds me out",2
"809569","welcome Have a",2
"809574","welcome Hope you",2
"809585","welcome in the",2
"809625","welcome Thank you",2
"809661","welcome to twitter",2
"809754","well and can",2
"809765","well and I",2
"809766","well and not",2
"809770","well and that",2
"809771","well and then",2
"809778","well and we",2
"809781","Well announce the",2
"809794","well as an",2
"809800","well as being",2
"809803","well as can",2
"809831","well as I",2
"809834","well as in",2
"809854","well as my",2
"809901","well at least",2
"809910","well aware of",2
"809946","well be there",2
"809996","well by the",2
"810036","well done I",2
"810058","well enough alone",2
"810060","well enough that",2
"810090","well for us",2
"810092","well for what",2
"810100","Well get to",2
"810107","Well good luck",2
"810108","Well good morning",2
"810123","Well have a",2
"810154","Well here is",2
"810177","well I can",2
"810190","Well I guess",2
"810200","well I know",2
"810201","Well I know",2
"810218","Well I would",2
"810262","well in that",2
"810365","well make sure",2
"810367","well make the",2
"810382","Well miss you",2
"810394","well need to",2
"810423","well of course",2
"810425","well of the",2
"810447","well over million",2
"810454","well past the",2
"810500","Well said RT",2
"810501","well said This",2
"810506","well see a",2
"810510","Well see how",2
"810512","Well see if",2
"810520","Well see you",2
"810590","Well that and",2
"810598","well That is",2
"810657","well then you",2
"810665","Well there you",2
"810691","well thought out",2
"810742","well we should",2
"810753","well What are",2
"810787","well with not",2
"810806","well work out",2
"810820","Well you can",2
"810924","wells in the",2
"811008","went and saw",2
"811044","went down in",2
"811052","went for a",2
"811053","went for from",2
"811054","went for my",2
"811056","went for with",2
"811058","went from a",2
"811101","went into the",2
"811102","went into this",2
"811107","went last year",2
"811130","went on an",2
"811138","went on sale",2
"811140","went on the",2
"811150","went out and",2
"811156","went out to",2
"811177","went straight from",2
"811196","went through so",2
"811208","went to an",2
"811220","went to college",2
"811232","went to hell",2
"811255","went to one",2
"811270","went to sleep",2
"811275","Went to the",2
"811300","went well and",2
"811301","went well Been",2
"811313","went with him",2
"811315","went with my",2
"811351","were a great",2
"811363","were a part",2
"811402","were aiming for",2
"811407","were all about",2
"811408","Were all alright",2
"811424","were all in",2
"811428","were all looking",2
"811437","were all there",2
"811474","were always on",2
"811483","were among the",2
"811524","were asked to",2
"811567","were based on",2
"811581","were being served",2
"811613","were born to",2
"811623","were both on",2
"811630","were boxes and",2
"811674","were charged with",2
"811691","were colored with",2
"811721","were convicted of",2
"811729","were created in",2
"811744","were cut out",2
"811784","were doing before",2
"811797","were done with",2
"811801","were down in",2
"811806","were drawn to",2
"811807","were dressed in",2
"811823","were easy to",2
"811841","were engaged in",2
"811858","were excited to",2
"811868","were exposed to",2
"811884","were far more",2
"811932","were from a",2
"811961","Were giving away",2
"811970","were going up",2
"811973","were gonna get",2
"812002","were hanging out",2
"812009","Were happy to",2
"812043","Were here to",2
"812044","were here with",2
"812063","were hungry and",2
"812070","were I was",2
"812079","were in an",2
"812088","were in fact",2
"812097","were in my",2
"812128","were interested in",2
"812144","were it not",2
"812169","were just so",2
"812171","were just talking",2
"812197","were left to",2
"812198","were left with",2
"812224","were listening to",2
"812227","were living in",2
"812229","were located in",2
"812235","Were looking forward",2
"812249","were mad at",2
"812258","were made to",2
"812281","were meant to",2
"812308","were much better",2
"812318","were named to",2
"812326","were needed to",2
"812345","were no other",2
"812356","were not as",2
"812360","were not called",2
"812363","were not enough",2
"812372","were not immediately",2
"812373","were not in",2
"812388","were not returned",2
"812394","were not sure",2
"812398","were not that",2
"812405","were not used",2
"812464","were on vacation",2
"812514","were part of",2
"812537","were placed on",2
"812540","were planning to",2
"812550","were plenty of",2
"812609","were ready to",2
"812647","were responsible for",2
"812712","were shot at",2
"812749","were so happy",2
"812754","were so much",2
"812790","were starting to",2
"812807","were still good",2
"812809","were still in",2
"812829","were struck with",2
"812859","were taking it",2
"812863","Were talking about",2
"812882","were the case",2
"812884","were the days",2
"812901","Were the only",2
"812906","were the same",2
"812928","were there to",2
"812937","were thinking about",2
"812955","were to be",2
"813012","were two of",2
"813046","were used in",2
"813082","were waiting in",2
"813083","were waiting on",2
"813117","were working on",2
"813142","were you in",2
"813147","were young and",2
"813219","werent the only",2
"813301","west coast is",2
"813345","West Linn City",2
"813371","west of the",2
"813393","West Side of",2
"813403","West th St",2
"813458","Western Conference Finals",2
"813461","Western Conference semifinal",2
"813480","Western New York",2
"813487","Western Reserve University",2
"813611","weve been talking",2
"813622","Weve decided to",2
"813635","Weve got another",2
"813646","weve got seven",2
"813768","What a fantastic",2
"813771","what a fun",2
"813798","what a lovely",2
"813812","What a really",2
"813837","what a wonderful",2
"813838","What a wonderful",2
"813853","what about the",2
"813874","what all the",2
"813880","What am I",2
"813884","what amounted to",2
"813888","What an awesome",2
"813895","what and how",2
"813904","what appears to",2
"813906","what are called",2
"813909","What are some",2
"813912","what are they",2
"813969","what can be",2
"813978","What can we",2
"813987","what caused it",2
"814015","what could be",2
"814016","What could be",2
"814018","what could have",2
"814045","What did they",2
"814046","What did we",2
"814076","What does a",2
"814082","what does it",2
"814092","what doesnt kill",2
"814104","What else can",2
"814108","What else is",2
"814124","What ever happened",2
"814166","what goes into",2
"814198","what happened on",2
"814206","what happened today",2
"814208","What happened was",2
"814240","what has become",2
"814253","what he calls",2
"814254","what he can",2
"814264","what he expects",2
"814266","what he has",2
"814274","what he sees",2
"814278","what he thought",2
"814279","what he wants",2
"814295","what hes doing",2
"814311","what I already",2
"814320","what I came",2
"814326","what I could",2
"814333","what I donât",2
"814344","what I felt",2
"814349","what I got",2
"814361","what I know",2
"814372","What I love",2
"814377","What I mean",2
"814388","What I really",2
"814394","what i say",2
"814395","what I say",2
"814396","what I see",2
"814425","what Iâd be",2
"814443","what if a",2
"814448","What if Brooklyn",2
"814453","What if he",2
"814455","What if I",2
"814464","what if they",2
"814465","What if they",2
"814467","what if we",2
"814468","What if we",2
"814469","What if what",2
"814476","what Im doing",2
"814478","what Im going",2
"814487","what Im talking",2
"814524","what is going",2
"814526","what is good",2
"814536","what is in",2
"814539","what is it",2
"814542","what is left",2
"814547","what is needed",2
"814551","what is on",2
"814552","What is one",2
"814574","what is there",2
"814581","what is wrong",2
"814582","what is your",2
"814592","what it does",2
"814598","what it has",2
"814609","what it meant",2
"814617","what it will",2
"814627","what its worth",2
"814632","what Ive got",2
"814674","what looks like",2
"814681","what made him",2
"814685","what makes a",2
"814689","what makes it",2
"814697","what makes the",2
"814699","What makes the",2
"814718","what might happen",2
"814736","what must be",2
"814739","what my dad",2
"814753","What new meaning",2
"814775","what of the",2
"814791","what other people",2
"814806","What part of",2
"814812","what people are",2
"814814","what people say",2
"814859","what real people",2
"814898","what she could",2
"814901","what she did",2
"814904","what she had",2
"814977","what that means",2
"814982","what that says",2
"815064","what the outcome",2
"815081","what the US",2
"815095","what there hath",2
"815134","what they really",2
"815141","what they tell",2
"815154","what theyre doing",2
"815157","what theyre going",2
"815162","what things I",2
"815169","what this is",2
"815185","what time is",2
"815194","what time u",2
"815203","what to eat",2
"815218","what triggered the",2
"815225","what type of",2
"815248","what used to",2
"815269","what was I",2
"815271","what was in",2
"815273","What was it",2
"815281","what was once",2
"815283","what was said",2
"815293","What was there",2
"815294","what was to",2
"815296","what was wrong",2
"815303","what we already",2
"815318","what we had",2
"815323","what we know",2
"815328","what we really",2
"815334","what we should",2
"815342","what we used",2
"815364","what were doing",2
"815370","what weve got",2
"815385","What will it",2
"815393","what with the",2
"815394","what women want",2
"815400","What would be",2
"815435","what you did",2
"815440","What you doing",2
"815445","what you give",2
"815447","what you got",2
"815448","what you had",2
"815460","what you know",2
"815461","what you learn",2
"815464","what you mean",2
"815485","What you seek",2
"815508","what you wish",2
"815522","what your gut",2
"815575","Whatâs your favorite",2
"815576","Whatâs your opinion",2
"815624","Whatever it takes",2
"815682","whatever you like",2
"815703","whats been going",2
"815748","whats happening in",2
"815757","whats in store",2
"815777","Whats not to",2
"815787","whats right for",2
"815791","whats stopping you",2
"815801","whats the deal",2
"815803","Whats the difference",2
"815866","whats your favorite",2
"815916","wheat flour and",2
"816018","when a few",2
"816019","when a friend",2
"816026","When a guy",2
"816036","when a little",2
"816037","when a male",2
"816057","when a strong",2
"816088","when all is",2
"816128","when applied to",2
"816130","When are they",2
"816131","when are we",2
"816144","when asked about",2
"816155","When asked whether",2
"816159","when at the",2
"816259","when Democrats controlled",2
"816270","When do you",2
"816271","When does it",2
"816355","when he called",2
"816362","when he comes",2
"816365","when he could",2
"816382","when he gave",2
"816383","when he gets",2
"816387","when he got",2
"816411","when he lined",2
"816425","When he pulled",2
"816442","when he sits",2
"816455","when he thinks",2
"816457","when he took",2
"816465","when he walks",2
"816466","when he wanted",2
"816470","when he went",2
"816475","when he would",2
"816533","When I asked",2
"816535","When I attended",2
"816540","when I called",2
"816555","when I come",2
"816556","when I could",2
"816560","When I did",2
"816566","when I dont",2
"816570","when I feel",2
"816576","when I finished",2
"816592","When I had",2
"816601","When I heard",2
"816604","when I leave",2
"816617","When I looked",2
"816620","when I make",2
"816638","when I really",2
"816651","When I say",2
"816663","when I start",2
"816675","when I think",2
"816678","when I thought",2
"816682","when I try",2
"816684","when I turn",2
"816694","when i walk",2
"816696","when i want",2
"816704","when I watch",2
"816708","when I went",2
"816709","When I went",2
"816724","When Iâm with",2
"816732","when Im all",2
"816740","when Im done",2
"816761","when Im there",2
"816786","When is your",2
"816818","when it rains",2
"816821","when it reaches",2
"816875","When Jesus died",2
"816911","When me and",2
"816936","when my friends",2
"816943","when my mom",2
"816986","When one is",2
"817011","when paired with",2
"817118","when she comes",2
"817136","when she lost",2
"817158","when she will",2
"817176","when someone asks",2
"817192","When someone says",2
"817256","when the ball",2
"817262","when the Blazers",2
"817282","when the Cubs",2
"817314","when the first",2
"817315","When the first",2
"817360","when the new",2
"817427","when the sun",2
"817472","When there are",2
"817474","when there was",2
"817476","when theres a",2
"817486","when they ask",2
"817495","when they come",2
"817501","when they donât",2
"817513","when they go",2
"817515","when they had",2
"817518","when they have",2
"817522","when they look",2
"817530","when they only",2
"817555","when they think",2
"817560","when they want",2
"817602","When to use",2
"817652","when we always",2
"817664","when we can",2
"817670","when we did",2
"817671","when we do",2
"817673","when we dont",2
"817677","when we first",2
"817679","When we get",2
"817680","when we go",2
"817682","when we got",2
"817684","when we had",2
"817711","when we started",2
"817714","when we take",2
"817716","When we use",2
"817720","when we went",2
"817723","When we were",2
"817726","when we won",2
"817733","when were done",2
"817747","When will the",2
"817751","when will you",2
"817783","when you buy",2
"817789","when you cant",2
"817793","when you come",2
"817794","When you come",2
"817844","When you leave",2
"817848","When you look",2
"817851","When you love",2
"817863","when you play",2
"817867","When you put",2
"817879","when you said",2
"817881","when you say",2
"817882","When you say",2
"817885","when you should",2
"817888","when you sleep",2
"817891","When you start",2
"817894","When you take",2
"817898","when you think",2
"817910","when you want",2
"817920","when youâve been",2
"817952","when your trying",2
"817968","when youre on",2
"817969","When youre on",2
"817971","when youre ready",2
"818054","where a small",2
"818070","where amazing happens",2
"818081","Where are the",2
"818125","Where did all",2
"818137","Where did you",2
"818142","where do we",2
"818148","where does that",2
"818192","Where have you",2
"818196","where he could",2
"818207","where he lived",2
"818211","where he played",2
"818213","where he served",2
"818256","where I feel",2
"818258","where I found",2
"818262","where I grew",2
"818268","where I live",2
"818280","where I started",2
"818286","where I will",2
"818287","where I work",2
"818313","Where is that",2
"818314","where is the",2
"818317","where is this",2
"818318","where is your",2
"818324","where it gets",2
"818437","where people are",2
"818453","where r u",2
"818463","where she and",2
"818471","where she had",2
"818472","where she has",2
"818480","where she was",2
"818534","where the films",2
"818535","where the fire",2
"818615","where there were",2
"818621","where they can",2
"818632","where they left",2
"818641","where they should",2
"818649","where they will",2
"818658","where this is",2
"818670","where to begin",2
"818678","where to start",2
"818704","Where was the",2
"818708","where we are",2
"818723","where we live",2
"818754","where you get",2
"818813","wherein I could",2
"818850","wherever they are",2
"818869","whether any of",2
"818881","whether expats are",2
"818895","whether he was",2
"818898","whether hes going",2
"818917","whether itâs a",2
"818940","Whether or not",2
"818948","whether she could",2
"818986","whether there is",2
"818999","whether this is",2
"819024","whether we will",2
"819080","which all the",2
"819086","which allows the",2
"819108","which are all",2
"819131","which are the",2
"819230","which could have",2
"819258","which does not",2
"819321","which gives the",2
"819331","which had been",2
"819375","which has three",2
"819441","which I am",2
"819443","which I can",2
"819444","which I could",2
"819448","which I find",2
"819461","which I probably",2
"819474","which I took",2
"819478","which I will",2
"819538","which is also",2
"819540","which is an",2
"819547","which is awesome",2
"819566","which is different",2
"819569","which is exactly",2
"819589","which is just",2
"819594","which is located",2
"819605","Which is not",2
"819606","which is now",2
"819607","which is of",2
"819611","which is open",2
"819617","which is pretty",2
"819621","which is really",2
"819639","which is true",2
"819680","Which leads me",2
"819684","which led to",2
"819705","which makes it",2
"819707","which makes retirement",2
"819710","which makes this",2
"819766","which of the",2
"819780","which one I",2
"819788","which ones I",2
"819883","which represents more",2
"819909","which seeks to",2
"819932","which should be",2
"820033","which they were",2
"820052","which took a",2
"820053","which took effect",2
"820071","which was a",2
"820074","which was actually",2
"820100","which was in",2
"820112","which was originally",2
"820130","which was very",2
"820133","which way but",2
"820134","which way it",2
"820139","which we are",2
"820140","which we as",2
"820181","which will mean",2
"820186","which will start",2
"820187","which will take",2
"820203","which would be",2
"820217","which you can",2
"820219","which you have",2
"820280","while as it",2
"820284","while at the",2
"820285","while attending a",2
"820312","while but I",2
"820392","while grocery shopping",2
"820420","while his image",2
"820430","While I am",2
"820457","while I sleep",2
"820459","while I took",2
"820467","while I write",2
"820523","while it was",2
"820561","while looking for",2
"820698","while she has",2
"820718","while sitting at",2
"820728","While some may",2
"820729","while some of",2
"820730","While some of",2
"820769","while the company",2
"820856","while they wait",2
"820858","while they were",2
"820866","while to learn",2
"820898","While we believe",2
"820910","While we were",2
"820936","while you are",2
"820941","While you may",2
"820945","While you were",2
"820951","while youre at",2
"821018","whipped cream and",2
"821247","White House and",2
"821252","White House for",2
"821283","White is so",2
"821336","white people in",2
"821559","who advocate for",2
"821590","who am I",2
"821636","who are interested",2
"821642","who are like",2
"821648","who are most",2
"821659","who are performing",2
"821666","who are seeking",2
"821685","who are working",2
"821687","who are you",2
"821698","who arranged the",2
"821713","who attended the",2
"821777","who came into",2
"821783","who can blame",2
"821789","who can fix",2
"821791","who can give",2
"821802","Who can resist",2
"821829","who cares I",2
"821893","who could be",2
"821901","who could put",2
"821953","who didnât know",2
"821960","who didnt have",2
"821965","who died at",2
"821987","who do their",2
"822017","who dont believe",2
"822063","who engages in",2
"822088","who failed to",2
"822142","who from the",2
"822150","who gave up",2
"822151","who gave you",2
"822169","who gives a",2
"822177","who goes to",2
"822188","who got the",2
"822200","who had an",2
"822205","who had attacked",2
"822219","who had no",2
"822233","who had the",2
"822236","who had to",2
"822257","who has an",2
"822266","who has experience",2
"822272","who has helped",2
"822278","who has lived",2
"822282","who has never",2
"822289","who has played",2
"822290","who has pleaded",2
"822294","who has recently",2
"822300","who has served",2
"822310","who has to",2
"822335","who have chosen",2
"822363","who have not",2
"822368","who have played",2
"822381","who have taught",2
