"","word","freq"
"369650","scan the",2
"369706","scared at",2
"369707","scared away",2
"369710","scared for",2
"369720","scared or",2
"369724","scared the",2
"369758","Scarlet Knights",2
"369759","Scarlet Knights‚",2
"369799","scary to",2
"369810","Scattered showers",2
"369830","scenario one",2
"369841","scene a",2
"369850","scene but",2
"369865","scene from",2
"369867","scene I",2
"369885","scene on",2
"369898","scene the",2
"369899","scene The",2
"369909","scene where",2
"369926","scenes are",2
"369931","scenes I",2
"369932","scenes in",2
"369939","scenes that",2
"369944","scenes where",2
"369966","scents like",2
"369989","schedule an",2
"369990","schedule and",2
"370002","schedule for",2
"370008","schedule I",2
"370030","schedule we",2
"370035","scheduled an",2
"370076","scheme and",2
"370090","scheme that",2
"370136","Schmidt said",2
"370142","Schneider and",2
"370154","scholar and",2
"370166","scholarship and",2
"370191","school a",2
"370193","School a",2
"370201","school age",2
"370219","school are",2
"370221","school As",2
"370225","school At",2
"370242","School Board",2
"370243","school boards",2
"370247","school buildings",2
"370267","school classmates",2
"370269","school closure",2
"370271","school clothes",2
"370273","school coach",2
"370285","school ",2
"370301","school during",2
"370322","school food",2
"370335","school girl",2
"370338","school gives",2
"370358","school holidays",2
"370365","School I",2
"370377","school In",2
"370383","School is",2
"370386","school issues",2
"370389","school Its",2
"370403","school like",2
"370432","school newspaper",2
"370435","school No",2
"370455","school or",2
"370460","school Phil",2
"370476","school ready",2
"370479","school records",2
"370489","school school",2
"370496","school she",2
"370497","school She",2
"370504","school so",2
"370505","school So",2
"370518","school supplies",2
"370526","School teacher",2
"370527","school teachers",2
"370528","school team",2
"370531","school thanks",2
"370532","school Thanks",2
"370537","school the",2
"370544","school this",2
"370550","school together",2
"370569","school when",2
"370576","school whose",2
"370580","school would",2
"370583","school years",2
"370612","schools are",2
"370632","schools for",2
"370664","schools or",2
"370671","schools said",2
"370684","schools The",2
"370692","schools We",2
"370698","schools with",2
"370758","Schweikert and",2
"370768","science and",2
"370771","Science Association",2
"370805","science is",2
"370806","Science is",2
"370815","science teacher",2
"370817","science the",2
"370843","scientific studies",2
"370857","scientists agree",2
"370916","scoop of",2
"370917","scoop on",2
"370977","score on",2
"370979","Score plus",2
"370984","score that",2
"370985","score the",2
"370997","scored again",2
"370999","scored and",2
"371000","scored at",2
"371016","scored one",2
"371037","scoreless innings",2
"371048","scores again",2
"371064","scores that",2
"371072","scoring at",2
"371086","scoring points",2
"371087","scoring position",2
"371092","scoring team",2
"371093","scoring the",2
"371123","Scott and",2
"371143","Scott Fitzgerald",2
"371151","Scott has",2
"371155","Scott Im",2
"371176","Scott Thomas",2
"371204","Scottsdale Ariz",2
"371224","Scout cookies",2
"371240","scouting and",2
"371250","Scouts and",2
"371257","Scouts of",2
"371275","scrambled eggs",2
"371277","scrambled to",2
"371286","scrap paper",2
"371387","screaming for",2
"371401","screaming to",2
"371431","screen is",2
"371441","screen printing",2
"371452","screen time",2
"371467","screener told",2
"371471","screening and",2
"371483","screening passes",2
"371495","screenplay for",2
"371510","screenshot of",2
"371511","screenshots of",2
"371526","screw it",2
"371528","screw the",2
"371567","script for",2
"371623","scrutiny after",2
"371626","scrutiny of",2
"371651","sculpture and",2
"371663","sculptures of",2
"371666","Scutaro is",2
"371698","se but",2
"371701","SE Hawthorne",2
"371750","sea The",2
"371796","Seal Beach",2
"371827","seam binding",2
"371829","seam was",2
"371847","Sean Murphy",2
"371861","search after",2
"371872","search by",2
"371876","search engines",2
"371895","search on",2
"371901","search results",2
"371902","search the",2
"371914","searched for",2
"371917","searched the",2
"371969","season ‚",2
"372002","season compared",2
"372006","season debut",2
"372021","season Everybody",2
"372038","season game",2
"372046","season having",2
"372048","season He",2
"372060","season Im",2
"372062","season In",2
"372063","season including",2
"372069","season It",2
"372082","season left",2
"372113","Season of",2
"372116","season on",2
"372118","season opener",2
"372127","season playing",2
"372128","season premiere",2
"372166","season They",2
"372170","Season tickets",2
"372187","season wasnt",2
"372191","season were",2
"372200","season while",2
"372206","Season with",2
"372219","seasonal vegetables",2
"372220","seasonally adjusted",2
"372245","seasons ago",2
"372256","seasons but",2
"372280","seasons the",2
"372281","seasons The",2
"372292","seat and",2
"372305","seat for",2
"372307","seat I",2
"372324","seat that",2
"372352","seating in",2
"372362","seats at",2
"372373","seats in",2
"372381","Seats plus",2
"372387","seats to",2
"372393","Seattle and",2
"372400","Seattle but",2
"372414","Seattle Mariners",2
"372417","Seattle on",2
"372433","Seattle Times",2
"372437","Seattle WA",2
"372453","Seau was",2
"372455","Seaus death",2
"372493","second act",2
"372513","second being",2
"372520","second book",2
"372521","second but",2
"372532","Second Circuit",2
"372533","Second City",2
"372563","second group",2
"372584","second largest",2
"372590","second location",2
"372604","second on",2
"372607","second one",2
"372640","second release",2
"372645","second session",2
"372655","second straight",2
"372669","second thought",2
"372684","second week",2
"372690","second winner",2
"372694","second year",2
"372706","secondary to",2
"372746","secondround pick",2
"372768","seconds If",2
"372770","seconds into",2
"372774","seconds of",2
"372777","seconds or",2
"372778","seconds remaining",2
"372787","seconds you",2
"372806","secret for",2
"372818","Secret model",2
"372819","secret money",2
"372820","secret of",2
"372824","secret police",2
"372854","Secretary Ken",2
"372887","Secrets of",2
"372918","section for",2
"372925","section is",2
"372944","section would",2
"372964","sector institutions",2
"372971","sector that",2
"372981","secure a",2
"372989","secure enough",2
"372996","secure it",2
"373005","secure their",2
"373011","secured the",2
"373015","securities industry",2
"373033","Security benefits",2
"373055","security for",2
"373056","security forces",2
"373060","security guards",2
"373063","Security Hospital",2
"373069","security is",2
"373070","Security is",2
"373076","Security number",2
"373126","see action",2
"373144","see Anthony",2
"373147","see anyone",2
"373155","See as",2
"373158","see Avengers",2
"373175","see but",2
"373176","see But",2
"373225","see every",2
"373242","see friends",2
"373263","see here",2
"373277","See I",2
"373282","See if",2
"373286","see improved",2
"373296","See It",2
"373320","see many",2
"373331","See my",2
"373334","see new",2
"373339","see not",2
"373342","see now",2
"373349","see or",2
"373350","see other",2
"373394","see snow",2
"373400","see someone",2
"373422","see thanks",2
"373425","See that",2
"373428","see thats",2
"373431","See the",2
"373437","see themselves",2
"373444","see Think",2
"373447","see Thole",2
"373448","see those",2
"373450","see three",2
"373472","see video",2
"373474","see we",2
"373480","See what",2
"373481","see what‚s",2
"373486","see which",2
"373515","SEE YOU",2
"373519","see youre",2
"373528","seed but",2
"373534","seed meal",2
"373541","seed sprout",2
"373558","seedless watermelon",2
"373562","seeds are",2
"373564","seeds available",2
"373569","seeds for",2
"373583","seeds that",2
"373595","seeing an",2
"373606","seeing everyone",2
"373612","seeing her",2
"373617","seeing in",2
"373628","seeing me",2
"373630","seeing more",2
"373631","seeing my",2
"373646","seeing The",2
"373649","seeing their",2
"373652","seeing these",2
"373654","seeing this",2
"373661","seeing where",2
"373679","seek for",2
"373686","seek it",2
"373716","seeking it",2
"373807","seemed more",2
"373823","seemed very",2
"373847","seems all",2
"373864","seems easy",2
"373876","seems I",2
"373891","seems more",2
"373918","seems there",2
"373924","seems unlikely",2
"373930","seen above",2
"373933","seen all",2
"373937","seen an",2
"373941","seen anything",2
"373958","seen from",2
"373964","seen heard",2
"373974","seen is",2
"373987","seen nothing",2
"373991","seen only",2
"374001","seen several",2
"374004","seen so",2
"374011","seen The",2
"374021","seen to",2
"374032","seen what",2
"374037","seen your",2
"374052","sees as",2
"374057","sees herself",2
"374060","sees how",2
"374062","sees it",2
"374119","Seidman Cancer",2
"374179","select the",2
"374188","selected for",2
"374201","selected to",2
"374210","selection at",2
"374229","selection was",2
"374243","selena gomez",2
"374252","self again",2
"374263","self control",2
"374268","self esteem",2
"374281","self is",2
"374289","self pity",2
"374359","selfesteem and",2
"374468","sell for",2
"374470","sell his",2
"374474","sell items",2
"374490","sell ratings",2
"374500","sell this",2
"374502","sell to",2
"374508","sell your",2
"374512","seller of",2
"374546","selling million",2
"374552","selling off",2
"374553","selling on",2
"374563","selling stuff",2
"374564","selling the",2
"374593","sells out",2
"374607","semblance of",2
"374611","semester and",2
"374664","seminar and",2
"374693","semolina and",2
"374718","Sen Ron",2
"374726","Senate and",2
"374740","Senate colleagues",2
"374744","Senate Democratic",2
"374754","Senate in",2
"374760","Senate Minority",2
"374773","Senate seat",2
"374833","send him",2
"374834","send in",2
"374851","send out",2
"374860","send some",2
"374896","sending him",2
"374898","sending it",2
"374903","sending me",2
"374908","Sending out",2
"374915","sending the",2
"374917","sending this",2
"374925","sends back",2
"374931","sends the",2
"374938","senior and",2
"374946","Senior Bowl",2
"374949","senior center",2
"374950","Senior Center",2
"374952","senior class",2
"374964","senior guard",2
"374979","Senior Night",2
"374996","Senior Software",2
"375015","seniors ages",2
"375016","seniors and",2
"375059","sense But",2
"375066","sense from",2
"375070","sense I",2
"375072","sense in",2
"375086","sense than",2
"375113","senses and",2
"375130","sensitive and",2
"375137","sensitive information",2
"375159","sensual and",2
"375174","sent emails",2
"375177","sent forth",2
"375187","sent it",2
"375194","sent off",2
"375195","sent on",2
"375203","sent that",2
"375207","sent them",2
"375208","sent this",2
"375230","sentence is",2
"375234","sentence of",2
"375237","sentence should",2
"375245","sentenced in",2
"375269","sentiment from",2
"375272","sentiment in",2
"375370","separated in",2
"375387","separates us",2
"375393","separation from",2
"375394","separation is",2
"375396","separation of",2
"375411","Sepia Saturday",2
"375424","Sept Oct",2
"375430","Sept st",2
"375432","Sept terrorist",2
"375448","September at",2
"375465","September p",2
"375483","September was",2
"375496","sequel I",2
"375497","sequel of",2
"375584","series after",2
"375597","series between",2
"375610","series deficit",2
"375621","series especially",2
"375626","series for",2
"375640","series I",2
"375686","Series teams",2
"375724","serious and",2
"375761","serious illness",2
"375780","serious note",2
"375787","serious questions",2
"375811","serious when",2
"375825","seriously as",2
"375832","seriously consider",2
"375837","seriously do",2
"375849","Seriously how",2
"375853","Seriously I",2
"375854","Seriously Id",2
"375869","seriously Most",2
"375888","seriously the",2
"375889","seriously The",2
"375901","seriously what",2
"375905","seriously Why",2
"375953","serve a",2
"375977","serve more",2
"376001","serve with",2
"376004","served a",2
"376007","served and",2
"376012","served by",2
"376017","served fresh",2
"376031","served this",2
"376039","Served with",2
"376082","serves the",2
"376083","serves to",2
"376084","serves with",2
"376103","service bulletin",2
"376125","service delivery",2
"376138","Service Employees",2
"376154","Service Hour",2
"376158","Service I",2
"376160","service If",2
"376198","service on",2
"376199","Service on",2
"376202","service or",2
"376218","service road",2
"376228","service started",2
"376234","service the",2
"376246","service tonight",2
"376254","service which",2
"376255","service will",2
"376268","Services Administration",2
"376273","Services and",2
"376277","services at",2
"376289","services company",2
"376308","services In",2
"376325","services or",2
"376341","services The",2
"376358","services with",2
"376360","services you",2
"376367","serving another",2
"376373","serving calories",2
"376406","servings For",2
"376416","sesame oil",2
"376425","session and",2
"376430","session beer",2
"376432","session But",2
"376440","session for",2
"376465","session soon",2
"376469","session the",2
"376477","session was",2
"376480","session which",2
"376484","sessions and",2
"376486","sessions at",2
"376489","sessions for",2
"376499","sessions over",2
"376503","sessions that",2
"376508","sessions with",2
"376518","set against",2
"376527","Set aside",2
"376552","set everything",2
"376553","set fire",2
"376562","set from",2
"376573","set In",2
"376578","set It",2
"376611","set school",2
"376613","set so",2
"376619","set that",2
"376624","set their",2
"376628","set things",2
"376629","set this",2
"376635","set today",2
"376638","set too",2
"376645","set was",2
"376656","Set your",2
"376660","setback for",2
"376662","setbacks in",2
"376675","sets and",2
"376706","sets up",2
"376712","sets you",2
"376725","setting for",2
"376732","setting me",2
"376734","setting of",2
"376736","setting on",2
"376746","setting where",2
"376774","settle this",2
"376776","settled a",2
"376777","settled and",2
"376779","settled down",2
"376784","settled into",2
"376796","settlement agreement",2
"376799","settlement and",2
"376804","settlement offer",2
"376809","settlement was",2
"376811","settlement with",2
"376826","settling in",2
"376827","Settling in",2
"376834","setup and",2
"376863","seven days",2
"376867","seven eleven",2
"376871","seven games",2
"376872","seven goals",2
"376879","seven hits",2
"376884","seven innings",2
"376919","seven seasons",2
"376927","seven times",2
"376953","seventh grade",2
"376954","seventh He",2
"376956","seventh I",2
"376973","seventh when",2
"377018","several decades",2
"377059","several key",2
"377068","several local",2
"377079","several new",2
"377082","several occasions",2
"377094","several people",2
"377119","several songs",2
"377135","several tours",2
"377142","several ways",2
"377169","severe forms",2
"377210","sew a",2
"377227","sewing and",2
"377234","sewing machine",2
"377237","sewing room",2
"377247","Sex and",2
"377278","sexual acts",2
"377290","sexual exploitation",2
"377292","sexual harassment",2
"377305","sexual violence",2
"377308","sexuality and",2
"377311","sexuality is",2
"377314","sexually assaulted",2
"377449","shadows of",2
"377483","Shake It",2
"377491","shake the",2
"377516","Shakespeare and",2
"377520","Shakespeare is",2
"377571","shall find",2
"377574","shall have",2
"377625","shame about",2
"377628","shame because",2
"377632","shame for",2
"377635","shame I",2
"377644","shame that",2
"377666","shaming my",2
"377717","shape for",2
"377723","shape it",2
"377725","shape of",2
"377728","shape so",2
"377748","shapes from",2
"377762","shaping up",2
"377790","share but",2
"377796","share during",2
"377801","share for",2
"377805","share his",2
"377808","share I",2
"377809","share ideas",2
"377830","share our",2
"377839","share stories",2
"377859","share what",2
"377872","shared an",2
"377873","shared and",2
"377882","shared her",2
"377894","shared on",2
"377900","shared some",2
"377903","shared the",2
"377904","shared their",2
"377911","shareholder loans",2
"377914","shareholder value",2
"377920","shareholders of",2
"377926","shares a",2
"377962","sharing and",2
"377967","sharing customers",2
"377996","sharing that",2
"377999","Sharing the",2
"378062","Sharp Park",2
"378067","sharp teeth",2
"378076","sharper and",2
"378136","Shaw and",2
"378168","she accompanied",2
"378171","she added",2
"378175","She admits",2
"378176","she admitted",2
"378179","she aint",2
"378181","she allows",2
"378186","She always",2
"378202","she ask",2
"378203","she asked",2
"378204","She asked",2
"378209","she bad",2
"378212","she became",2
"378213","She became",2
"378215","she began",2
"378218","she behaved",2
"378220","She believed",2
"378221","She believes",2
"378224","she bought",2
"378239","She came",2
"378241","She can",2
"378253","she chose",2
"378268","she continued",2
"378276","she couldn‚t",2
"378277","she couldnt",2
"378278","she cries",2
"378279","she crossed",2
"378288","she decides",2
"378289","she declined",2
"378304","She didnt",2
"378307","she directed",2
"378319","She doesn‚t",2
"378332","She eats",2
"378349","she explains",2
"378350","She explains",2
"378360","she feels",2
"378361","she fell",2
"378363","She felt",2
"378368","she finally",2
"378373","she finished",2
"378375","she first",2
"378411","she hadnt",2
"378424","she helped",2
"378433","she hopes",2
"378463","she laid",2
"378468","She leaned",2
"378475","she leaves",2
"378476","she left",2
"378477","she let",2
"378483","she likes",2
"378484","She likes",2
"378486","She lived",2
"378489","she looked",2
"378493","She looks",2
"378496","She lost",2
"378505","She makes",2
"378519","she moved",2
"378531","she no",2
"378532","She nodded",2
"378563","she plans",2
"378564","she played",2
"378568","She pointed",2
"378573","she prefers",2
"378594","she realizes",2
"378596","She really",2
"378599","she received",2
"378600","She recently",2
"378605","She refused",2
"378611","She replied",2
"378616","she rest",2
"378622","she sang",2
"378640","she set",2
"378644","She shared",2
"378650","She showed",2
"378683","she struggled",2
"378685","she suddenly",2
"378689","She suggested",2
"378694","She takes",2
"378697","she talks",2
"378698","she taught",2
"378699","She taught",2
"378701","she testified",2
"378722","she trusted",2
"378726","she turns",2
"378728","She tweeted",2
"378732","she used",2
"378746","She wants",2
"378755","she watches",2
"378761","she who",2
"378764","She will",2
"378770","she won‚t",2
"378772","she wont",2
"378783","she wound",2
"378789","Shea Boulevard",2
"378790","shea butter",2
"378793","Shea McClellin",2
"378819","she‚s determined",2
"378826","she‚s in",2
"378854","shed is",2
"378900","sheep in",2
"378936","sheet with",2
"378939","sheets and",2
"378940","Sheets and",2
"378941","sheets Bake",2
"378963","Sheila Oliver",2
"378992","Shell be",2
"378997","shell have",2
"379006","shell out",2
"379032","shelter at",2
"379043","shelter or",2
"379109","Sheriff Joe",2
"379112","Sheriff Michael",2
"379114","Sheriff Ross",2
"379134","Sheriffs Office",2
"379147","Sherman said",2
"379171","Shes also",2
"379178","shes beautiful",2
"379184","shes crying",2
"379189","shes doing",2
"379198","shes from",2
"379201","shes going",2
"379211","Shes incredibly",2
"379229","shes my",2
"379230","Shes my",2
"379249","Shes so",2
"379260","Shes the",2
"379282","shied away",2
"379288","shield the",2
"379307","shift in",2
"379317","shift that",2
"379323","shift toward",2
"379334","shifted their",2
"379349","shifts of",2
"379396","shines on",2
"379402","shining armor",2
"379437","ship in",2
"379450","ship to",2
"379457","Shipbuilding Group",2
"379468","shipping and",2
"379469","shipping channel",2
"379523","shirt of",2
"379525","shirt on",2
"379549","shirts are",2
"379565","shirts or",2
"379608","shitting on",2
"379630","shock at",2
"379654","shocked if",2
"379657","shocked me",2
"379661","shocked That",2
"379721","shoes are",2
"379724","shoes back",2
"379728","shoes but",2
"379733","shoes every",2
"379734","shoes for",2
"379748","shoes of",2
"379750","shoes on",2
"379756","shoes so",2
"379787","shook hands",2
"379790","shook me",2
"379809","shoot for",2
"379821","shoot me",2
"379830","shoot out",2
"379835","shoot the",2
"379841","shoot today",2
"379847","shoot you",2
"379864","shooters in",2
"379869","shooting an",2
"379870","shooting and",2
"379871","shooting around",2
"379880","shooting deaths",2
"379906","shooting of",2
"379926","shooting while",2
"379927","shooting with",2
"379964","shop but",2
"379969","shop for",2
"379974","shop I",2
"379979","shop Im",2
"379982","shop is",2
"379991","shop on",2
"379995","shop owners",2
"380002","shop shop",2
"380012","shop to",2
"380017","shop with",2
"380027","shopped for",2
"380049","shopping at",2
"380056","shopping centers",2
"380070","shopping Have",2
"380071","shopping I",2
"380075","shopping list",2
"380083","shopping or",2
"380088","shopping spree",2
"380157","Short and",2
"380158","short answer",2
"380177","short distance",2
"380184","short film",2
"380185","short flight",2
"380196","Short Hills",2
"380240","short skirts",2
"380246","short stint",2
"380253","Short term",2
"380260","short to",2
"380265","short weeks",2
"380271","short years",2
"380320","shortlisted for",2
"380340","shorts and",2
"380371","shortterm political",2
"380384","shot a",2
"380387","shot again",2
"380401","shot by",2
"380424","shot him",2
"380446","shot over",2
"380449","shot put",2
"380458","shot Sometimes",2
"380462","shot The",2
"380469","shot to",2
"380476","shot was",2
"380514","shots fired",2
"380516","shots for",2
"380518","shots from",2
"380532","shots on",2
"380534","shots so",2
"380546","should a",2
"380553","should always",2
"380554","should apologize",2
"380566","SHOULD be",2
"380572","should bring",2
"380575","should but",2
"380576","should buy",2
"380579","should catch",2
"380583","should change",2
"380591","should consider",2
"380593","should count",2
"380594","should create",2
"380603","should eat",2
"380609","should expect",2
"380641","Should Have",2
"380643","should hear",2
"380644","should help",2
"380646","should hire",2
"380662","should Its",2
"380692","should of",2
"380722","should record",2
"380725","should rename",2
"380726","should replace",2
"380732","should save",2
"380741","should sign",2
"380749","should spend",2
"380754","should still",2
"380758","should tell",2
"380764","should they",2
"380775","should treat",2
"380779","should understand",2
"380788","Should we",2
"380789","should wed",2
"380793","should work",2
"380804","shoulder and",2
"380818","shoulder of",2
"380824","shoulder to",2
"380827","shoulders above",2
"380836","shoulders She",2
"380848","shouldn‚t feel",2
"380877","Shouldnt the",2
"380879","shouldnt wear",2
"380949","shoved in",2
"380967","show all",2
"381002","show but",2
"381027","show did",2
"381049","show featuring",2
"381059","show from",2
"381070","show has",2
"381077","show her",2
"381079","show here",2
"381099","show In",2
"381135","Show me",2
"381137","show more",2
"381147","show next",2
"381150","show no",2
"381152","show not",2
"381202","show So",2
"381207","Show some",2
"381238","show There",2
"381242","show This",2
"381248","show to",2
"381262","Show us",2
"381275","show were",2
"381280","show When",2
"381284","show will",2
"381285","show with",2
"381320","showcase some",2
"381323","showcase their",2
"381366","showed no",2
"381369","showed on",2
"381385","showed us",2
"381411","shower I",2
"381415","shower its",2
"381419","shower of",2
"381448","showers and",2
"381449","showers are",2
"381462","showing a",2
"381466","showing and",2
"381479","showing it",2
"381489","showing on",2
"381492","showing signs",2
"381504","showing two",2
"381519","shown by",2
"381520","shown during",2
"381523","shown it",2
"381545","shows a",2
"381550","shows also",2
"381559","shows but",2
"381573","shows for",2
"381578","shows have",2
"381582","shows his",2
"381617","shows so",2
"381622","shows The",2
"381624","shows this",2
"381630","shows us",2
"381637","shows you",2
"381669","shrewd move",2
"381688","shrimp with",2
"381710","shrouded in",2
"381716","shrugged off",2
"381772","Shushan Cats",2
"381776","shut and",2
"381787","shut out",2
"381794","Shut up",2
"381796","shut when",2
"381802","shutdown of",2
"381862","shy about",2
"381865","shy away",2
"381917","sick again",2
"381918","sick all",2
"381929","sick day",2
"381947","sick I",2
"381950","sick is",2
"381962","sick or",2
"381980","sick this",2
"382000","sickle cell",2
"382002","sickness and",2
"382026","side bar",2
"382031","side but",2
"382033","side by",2
"382037","side dish",2
"382038","side dishes",2
"382040","side door",2
"382043","side edge",2
"382044","side effect",2
"382066","side in",2
"382074","side lies",2
"382088","side or",2
"382102","side she",2
"382109","side street",2
"382114","side that",2
"382117","side They",2
"382129","side we",2
"382130","side We",2
"382134","side when",2
"382135","side where",2
"382136","side while",2
"382174","sides about",2
"382206","sides with",2
"382232","siding with",2
"382246","Siegel said",2
"382258","Siesta Key",2
"382276","sigh and",2
"382301","sigh of",2
"382313","sight but",2
"382323","sight to",2
"382331","sights and",2
"382355","sign for",2
"382360","sign I",2
"382361","sign Im",2
"382367","sign language",2
"382379","sign over",2
"382387","sign some",2
"382401","sign was",2
"382412","signal but",2
"382459","signatures for",2
"382465","signed and",2
"382479","signed in",2
"382485","signed off",2
"382504","significance of",2
"382508","significant and",2
"382536","significant other",2
"382580","signify a",2
"382592","signing of",2
"382597","signing their",2
"382638","signs such",2
"382643","signs to",2
"382670","silence for",2
"382673","silence in",2
"382675","silence My",2
"382687","silent film",2
"382690","Silent Night",2
"382758","silly Im",2
"382783","silver bells",2
"382814","Silver Will",2
"382860","similar in",2
"382862","similar issues",2
"382906","similar views",2
"382907","similar way",2
"382909","similarities between",2
"382910","similarities in",2
"382936","Simon and",2
"382956","Simon Schuster",2
"382967","simple A",2
"382973","Simple and",2
"382977","simple assault",2
"382994","simple enough",2
"383005","simple I",2
"383006","simple idea",2
"383012","simple little",2
"383016","simple majority",2
"383020","simple meals",2
"383041","simple rules",2
"383045","simple simple",2
"383053","simple The",2
"383058","simple to",2
"383064","simple way",2
"383085","simplicity and",2
"383138","simply holding",2
"383169","simply saying",2
"383188","simply transferred",2
"383189","simply trying",2
"383218","simulacrum of",2
"383246","Sin City",2
"383254","sin is",2
"383292","Since April",2
"383302","since been",2
"383312","since by",2
"383315","since childhood",2
"383316","since Chris",2
"383323","since December",2
"383348","since having",2
"383351","Since he",2
"383361","since i",2
"383371","Since Im",2
"383377","since is",2
"383383","since ive",2
"383395","since Last",2
"383412","since moving",2
"383413","Since moving",2
"383414","since Mr",2
"383417","Since my",2
"383425","since November",2
"383426","since now",2
"383428","since October",2
"383432","since our",2
"383450","since said",2
"383473","Since that",2
"383484","since these",2
"383485","Since these",2
"383490","Since this",2
"383517","since World",2
"383524","sincere and",2
"383547","sing a",2
"383551","sing along",2
"383552","sing an",2
"383567","sing on",2
"383570","sing sing",2
"383576","sing the",2
"383595","singer a",2
"383645","singing and",2
"383654","singing competition",2
"383662","Singing in",2
"383663","singing it",2
"383687","singing the",2
"383691","singing who",2
"383706","single BELIEBER",2
"383707","Single bells",2
"383708","single best",2
"383738","single event",2
"383739","single family",2
"383782","single moms",2
"383783","single most",2
"383784","single mother",2
"383786","single new",2
"383811","single sheet",2
"383818","single step",2
"383821","single The",2
"383825","single time",2
"383826","single to",2
"383842","single year",2
"383856","singlepayer health",2
"383870","singles in",2
"383872","singles matches",2
"383884","sings with",2
"383908","sink in",2
"383915","sink with",2
"383941","Sinopacific Shipbuilding",2
"383970","sip on",2
"383977","sipping a",2
"384013","siren call",2
"384023","Siri commercial",2
"384034","sis and",2
"384123","sister really",2
"384127","sister said",2
"384139","sister to",2
"384145","sister were",2
"384169","sisters for",2
"384183","sisters who",2
"384188","sit an",2
"384193","sit at",2
"384197","sit by",2
"384201","sit for",2
"384215","sit there",2
"384218","sit tight",2
"384220","sit up",2
"384260","site has",2
"384263","site i",2
"384302","site That",2
"384330","sites and",2
"384337","sites for",2
"384384","sits just",2
"384386","sits practically",2
"384402","sitting by",2
"384404","sitting Court",2
"384417","sitting knee",2
"384433","sitting with",2
"384440","situation a",2
"384458","situation from",2
"384461","situation has",2
"384468","situation is",2
"384477","situation of",2
"384496","situation where",2
"384509","situations are",2
"384514","situations in",2
"384532","six and",2
"384542","six children",2
"384543","six consecutive",2
"384560","six flags",2
"384563","six games",2
"384564","six goals",2
"384570","six in",2
"384572","six innings",2
"384583","Six months",2
"384599","six RBI",2
"384627","six wins",2
"384657","Sixth and",2
"384659","sixth consecutive",2
"384665","sixth grade",2
"384697","size as",2
"384698","size at",2
"384703","size crowds",2
"384716","size I",2
"384717","size in",2
"384718","size In",2
"384738","size up",2
"384753","sized to",2
"384765","sizes can",2
"384773","sizes to",2
"384790","sk sc",2
"384811","skate the",2
"384833","skating and",2
"384856","skeletons and",2
"384860","skeptical about",2
"384864","skeptical of",2
"384956","skill I",2
"384970","skill to",2
"384973","skilled and",2
"384976","skilled enough",2
"384983","skillet and",2
"384998","skills are",2
"384999","skills as",2
"385000","skills at",2
"385033","skills that",2
"385059","skin cancer",2
"385069","skin I",2
"385076","skin of",2
"385078","skin or",2
"385088","skin that",2
"385092","skin was",2
"385094","skin which",2
"385135","skip it",2
"385180","skirts and",2
"385219","sky and",2
"385234","sky I",2
"385237","sky In",2
"385254","sky was",2
"385289","Skype video",2
"385303","slab of",2
"385318","slacking on",2
"385358","slap her",2
"385359","slap in",2
"385360","slap me",2
"385374","slashed the",2
"385391","slated to",2
"385415","slaves to",2
"385419","Slaw South",2
"385435","Slayers book",2
"385456","sleep all",2
"385460","sleep And",2
"385465","sleep because",2
"385486","sleep Friday",2
"385504","sleep is",2
"385505","sleep Its",2
"385531","sleep over",2
"385546","sleep so",2
"385580","sleep What",2
"385586","sleep with",2
"385604","sleeping bag",2
"385606","Sleeping Beauty",2
"385607","sleeping but",2
"385621","sleeping like",2
"385622","sleeping man",2
"385672","sleeve to",2
"385684","slept like",2
"385686","slept on",2
"385692","slept with",2
"385721","sliced red",2
"385750","slid in",2
"385757","slide at",2
"385792","sliding doors",2
"385797","sliding scale",2
"385824","slightly and",2
"385829","slightly better",2
"385850","slightly off",2
"385853","slightly ridiculous",2
"385897","slip over",2
"385901","slip to",2
"385908","slipped into",2
"385915","slippers for",2
"385924","slipping in",2
"385931","slips and",2
"385953","slogan which",2
"385961","slope from",2
"386032","slow for",2
"386039","slow it",2
"386046","slow motion",2
"386052","slow pace",2
"386073","slow we",2
"386079","slowdown and",2
"386083","slowed and",2
"386086","slowed down",2
"386095","slower pace",2
"386117","slowly but",2
"386120","slowly faded",2
"386123","slowly I",2
"386178","slump is",2
"386186","slumped over",2
"386218","smack in",2
"386227","smacked a",2
"386234","smacks of",2
"386240","Small and",2
"386242","small apartment",2
"386244","small area",2
"386246","small arms",2
"386249","small At",2
"386251","small balls",2
"386256","small because",2
"386257","small bit",2
"386271","Small Business",2
"386272","small businesses",2
"386275","Small but",2
"386280","small car",2
"386284","small changes",2
"386285","small child",2
"386291","small city",2
"386297","small companies",2
"386299","small compared",2
"386316","small efforts",2
"386328","small handful",2
"386365","small number",2
"386367","small one",2
"386382","small percentage",2
"386391","small plates",2
"386406","small restaurants",2
"386413","small school",2
"386415","small server",2
"386440","small things",2
"386445","Small town",2
"386485","smaller pieces",2
"386514","smart ‚",2
"386515","smart about",2
"386520","smart because",2
"386523","smart decision",2
"386527","smart enough",2
"386533","Smart man",2
"386535","Smart move",2
"386541","smart people",2
"386548","smart students",2
"386557","smart to",2
"386563","smart woman",2
"386587","smartphone to",2
"386591","smartphones and",2
"386604","smash on",2
"386615","smattering of",2
